id,loan_paid_back
593994,0.9411303245395464
593995,0.9661826856718124
593996,0.397034120603117
593997,0.9218411767772976
593998,0.9651703416715424
593999,0.967902930047804
594000,0.9731542412763547
594001,0.9723120582207984
594002,0.9537031926687892
594003,0.014979385157905
594004,0.0640478251522875
594005,0.980073262808439
594006,0.8160731101959812
594007,0.0390077229646461
594008,0.9720180836280536
594009,0.7599047592904866
594010,0.9820096579984212
594011,0.7921265335322921
594012,0.9755241370146128
594013,0.9499893782600642
594014,0.4369326898598924
594015,0.9792469743530128
594016,0.942350643312421
594017,0.9107162462160447
594018,0.9183627885431768
594019,0.0276778992605196
594020,0.7500911863889406
594021,0.2585052495771831
594022,0.9713684226472592
594023,0.0232832617976034
594024,0.9676122622613106
594025,0.953665548006806
594026,0.9804135032206308
594027,0.7669953799776122
594028,0.9222604551987874
594029,0.4406966069239527
594030,0.9439193492913032
594031,0.6070800726317176
594032,0.8980624488216546
594033,0.9470476687673838
594034,0.9470964715643893
594035,0.2831606429163983
594036,0.8924078225175194
594037,0.958547444953716
594038,0.9842356122607846
594039,0.8909467599090386
594040,0.8590179931476586
594041,0.9850301000687466
594042,0.0954299970799716
594043,0.900528221408184
594044,0.9160671569027756
594045,0.986013197993902
594046,0.9874983438799192
594047,0.9446742834452548
594048,0.8866216945052798
594049,0.2593115070892202
594050,0.976198667087662
594051,0.929721756784407
594052,0.7794132990640218
594053,0.9267552970305056
594054,0.7320442958956307
594055,0.9862686709512978
594056,0.8011443053128786
594057,0.9776532550332242
594058,0.9639750830225968
594059,0.9753696111838684
594060,0.9795645219668854
594061,0.0222612325401064
594062,0.0384975503160961
594063,0.8587906188060067
594064,0.8590357690236669
594065,0.9871064939281512
594066,0.8877856149570972
594067,0.0159700350080524
594068,0.2966929827456425
594069,0.9163003277014876
594070,0.9212336035088547
594071,0.9096439366912732
594072,0.9816515319720992
594073,0.8792876933687144
594074,0.8817612543672106
594075,0.9604591580164452
594076,0.1196783596251824
594077,0.9304293355223991
594078,0.7915151938538851
594079,0.9561353661551164
594080,0.9859357408495344
594081,0.1661804887803496
594082,0.8975988927015532
594083,0.9717239778254564
594084,0.2381773857846723
594085,0.9224755726981712
594086,0.0214820741561044
594087,0.966690317731522
594088,0.0902595291077023
594089,0.8500565708948165
594090,0.9586482945236334
594091,0.8454804037632387
594092,0.4311436009245953
594093,0.951014177876008
594094,0.2542822415597904
594095,0.9192716230215544
594096,0.0150385156955479
594097,0.9433214260660836
594098,0.8150019400660572
594099,0.9610157361233151
594100,0.9078379819835934
594101,0.9514722244753024
594102,0.3372178692337977
594103,0.8956324496372966
594104,0.9688428864400872
594105,0.9629966987161762
594106,0.9602316429930572
594107,0.9137146547864532
594108,0.9379906816576656
594109,0.9784104872977866
594110,0.9728748148350528
594111,0.745900179412749
594112,0.8996633900630082
594113,0.8569039941625596
594114,0.9706907086389398
594115,0.0310814643713354
594116,0.8742318016603383
594117,0.0157840861201299
594118,0.0422639007203698
594119,0.8357453661280877
