id,loan_paid_back
593994,0.8437682656271178
593995,0.8659254304329164
593996,0.35495781125750575
593997,0.8252236162881835
593998,0.8652487776860349
593999,0.8676513851359874
594000,0.8726761259136294
594001,0.8715996781155922
594002,0.8550881889704901
594003,0.014516212265989073
594004,0.05856273603705207
594005,0.8788279590774406
594006,0.7241886087658306
594007,0.036275652153211956
594008,0.8716166036154813
594009,0.675283484247265
594010,0.8806560145293426
594011,0.7056034418471439
594012,0.8747358534078937
594013,0.8514345381371881
594014,0.3808964498140625
594015,0.8783524489951857
594016,0.8449706152003756
594017,0.8155083166915086
594018,0.8227086513756338
594019,0.026235226369400982
594020,0.6663740324096697
594021,0.22646534293762116
594022,0.8710363457399585
594023,0.022209229353254947
594024,0.8675087476327172
594025,0.8545303264292032
594026,0.8792532345607864
594027,0.6831613129292352
594028,0.8256091887097486
594029,0.3966754185521438
594030,0.8463172573291444
594031,0.5364862825280461
594032,0.8029513678559652
594033,0.8485331249595415
594034,0.8488020629181359
594035,0.25418973063998557
594036,0.7991486689259398
594037,0.8593592321684647
594038,0.8827629888223089
594039,0.7958790478631694
594040,0.7682351306725449
594041,0.8835093974182577
594042,0.08551791341122762
594043,0.806050845258211
594044,0.8205026379565298
594045,0.8844000112492604
594046,0.8857348299511871
594047,0.8463470746952962
594048,0.7925370060487057
594049,0.2281488646173353
594050,0.8754364225601913
594051,0.8337176284410249
594052,0.6926858494290596
594053,0.8302060099551796
594054,0.6516334968432932
594055,0.8846157263702338
594056,0.7148521705030284
594057,0.8768145221503367
594058,0.8642119111072832
594059,0.8745874704347276
594060,0.8785532601911019
594061,0.021233617391901816
594062,0.0359200023296876
594063,0.7669707574397729
594064,0.7673201420551641
594065,0.8853777253747407
594066,0.7942286678913677
594067,0.015440911184721856
594068,0.2692237676130668
594069,0.8204366956910886
594070,0.8249191710508202
594071,0.8142596552882164
594072,0.8802862748778129
594073,0.7860644997678643
594074,0.7896088783254347
594075,0.8610368278310669
594076,0.10858002940794052
594077,0.833417640934192
594078,0.7062609669228762
594079,0.8572178074786388
594080,0.8843370995941406
594081,0.14895388741823515
594082,0.8042058433601292
594083,0.8715332087855145
594084,0.21495225150975722
594085,0.8260899262153265
594086,0.020503061728876
594087,0.8667160683902191
594088,0.08205314482985915
594089,0.7602149338347984
594090,0.859693566053445
594091,0.755780693239054
594092,0.38353356747097067
594093,0.8527315659469643
594094,0.22843047603535555
594095,0.8229848518836567
594096,0.014580070942964526
594097,0.8453092660795339
594098,0.7277207910972343
594099,0.8615320532176838
594100,0.8131289650510091
594101,0.8529905363076026
594102,0.30340885548560853
594103,0.8019019505526497
594104,0.8690006872356302
594105,0.8630145967719786
594106,0.8610273944375046
594107,0.8177801973175596
594108,0.840650111526165
594109,0.8773205275491425
594110,0.872398282006208
594111,0.6631484324060698
594112,0.8048560701067681
594113,0.7669114998418791
594114,0.8702438787135703
594115,0.029233999438589228
594116,0.7809702050489983
594117,0.015255322863670729
594118,0.039654690327939855
594119,0.7452151544479924
594120,0.870540386373733
594121,0.8356903453008607
594122,0.8815111765063259
594123,0.8682760120089504
594124,0.8551899021189395
594125,0.4270531992991588
594126,0.052203096735994915
594127,0.680519140956671
594128,0.026224316360425055
594129,0.875858327802621
594130,0.8678006183388212
594131,0.3663241661201919
594132,0.8846958858010338
594133,0.8583919107254315
594134,0.804219873358216
594135,0.01950102383079946
594136,0.8757798979128336
594137,0.8364092336361268
594138,0.8327914441435104
594139,0.833497533325165
594140,0.8668201068222299
594141,0.8696594163054174
594142,0.8012683572000273
594143,0.8523899206366118
594144,0.6445519009972537
594145,0.8781196067675686
594146,0.8809622218855374
594147,0.8661002915463302
594148,0.8220905093078307
594149,0.36373616656085267
594150,0.878475372113509
594151,0.8523192992738357
594152,0.8841977937287816
594153,0.876236863815781
594154,0.8261337879825206
594155,0.032953332369809504
594156,0.6397078334688843
594157,0.6335886910668599
594158,0.8436036475944128
594159,0.8485955046213759
594160,0.7909856128630338
594161,0.881685781695379
594162,0.8822816521527038
594163,0.863159896722783
594164,0.40181984715493557
594165,0.013802728730602199
594166,0.8773710125090016
594167,0.8764656377565702
594168,0.814400002432395
594169,0.799998706354617
594170,0.8699787225135374
594171,0.8304072309836166
594172,0.013431521398319903
594173,0.020854675525879742
594174,0.8737189772453747
594175,0.09859852570462344
594176,0.8638790711588379
594177,0.782206910947988
594178,0.694414850879815
594179,0.7047681980293431
594180,0.8258474745940074
594181,0.7595934470390466
594182,0.8469219256103714
594183,0.016941675873265515
594184,0.8655487734536501
594185,0.8647274192450406
594186,0.8520728818956488
594187,0.019095367159594343
594188,0.8684428764267064
594189,0.8848441526763561
594190,0.34207953976528105
594191,0.8772748816971002
594192,0.8691379134752107
594193,0.8030373269209363
594194,0.619442732120998
594195,0.8579246098653541
594196,0.8031442115192734
594197,0.5990065699524753
594198,0.8407053670340218
594199,0.874171246928133
594200,0.8774679239856756
594201,0.8675495107295832
594202,0.024962649365817016
594203,0.883581883061365
594204,0.8495394011836718
594205,0.7217469459642073
594206,0.8302191758567614
594207,0.10212308261292784
594208,0.032147580600891
594209,0.8569882484954267
594210,0.8756629797058543
594211,0.7957454701233203
594212,0.8805997713450858
594213,0.03784090090428192
594214,0.8301241443481407
594215,0.8361030484066159
594216,0.878993899112675
594217,0.8425265262795875
594218,0.6490237695084344
594219,0.8715835518667995
594220,0.8722009712039439
594221,0.8821692636355036
594222,0.30767701178052365
594223,0.8608131501142658
594224,0.8797765024160268
594225,0.8368930582846454
594226,0.8849504445712213
594227,0.8229006451570262
594228,0.8526743207932138
594229,0.526491631345935
594230,0.8790103177753369
594231,0.7927647148686372
594232,0.8749586862310527
594233,0.8466716480671466
594234,0.08255898704882401
594235,0.6952777756402121
594236,0.8554286879649531
594237,0.7500372322159699
594238,0.8757183472577619
594239,0.8742216028126994
594240,0.8817044498286474
594241,0.01990666516104966
594242,0.8839431041594965
594243,0.6846668278482709
594244,0.6863889228022175
594245,0.029614186415224657
594246,0.31146959553995135
594247,0.8597305208615849
594248,0.859417315009517
594249,0.8792891376245658
594250,0.023193385987038486
594251,0.8466280892793462
594252,0.8520734501855095
594253,0.02004981119222826
594254,0.8798952318224602
594255,0.8037525608147832
594256,0.880579677001407
594257,0.8784948990617722
594258,0.707789252113442
594259,0.8484347973744316
594260,0.1478328684224113
594261,0.8267104902210541
594262,0.7792530275077482
594263,0.8248710302823495
594264,0.8203003224179042
594265,0.8494154099081148
594266,0.869657821044892
594267,0.868649447998074
594268,0.7763510355084694
594269,0.04500812199106824
594270,0.6910365839205667
594271,0.8462450189802647
594272,0.7569357571713786
594273,0.10729396175449772
594274,0.02359622092510293
594275,0.8064557815570798
594276,0.88506412659809
594277,0.8654864973951731
594278,0.880710794513819
594279,0.8617027940471876
594280,0.734784639626146
594281,0.7000260747183961
594282,0.8011733662967461
594283,0.8230628044860276
594284,0.8612227482407119
594285,0.8263947385414625
594286,0.8813733463279689
594287,0.7706829743168501
594288,0.017777063428961227
594289,0.8797107177629507
594290,0.01912899155284134
594291,0.3964073610809548
594292,0.8196301378256615
594293,0.012667479018015371
594294,0.8810876080494524
594295,0.8500618842414457
594296,0.8778340289367427
594297,0.8635465566142305
594298,0.8635471620558576
594299,0.31051152011373084
594300,0.8463455334859094
594301,0.8811500927700717
594302,0.7679035878302093
594303,0.8833311463565524
594304,0.885872560861807
594305,0.8559304976603815
594306,0.8435111800702358
594307,0.8692474490715877
594308,0.8819530257186334
594309,0.8669295081583405
594310,0.8679114198527939
594311,0.8402352631137633
594312,0.8681259468067953
594313,0.6326273395490997
594314,0.7557624391452477
594315,0.8678657870574212
594316,0.3871644278082404
594317,0.8836735910713667
594318,0.033470491279733186
594319,0.8391022668006446
594320,0.8312625340778197
594321,0.7393126707364696
594322,0.7561619264572382
594323,0.8800921871301532
594324,0.8760890486893292
594325,0.8718641130967392
594326,0.3076866191196382
594327,0.8757852729924354
594328,0.02867797657079383
594329,0.8832613302771366
594330,0.8736256231487979
594331,0.881486744635737
594332,0.8562676707696973
594333,0.8742591636907282
594334,0.013371889426181059
594335,0.8781533676648946
594336,0.7629713428911311
594337,0.7231984539141771
594338,0.8779683307058769
594339,0.8309992785112802
594340,0.8856695333551164
594341,0.5393466184146725
594342,0.15078792455150067
594343,0.8780982541687975
594344,0.7637771456986588
594345,0.8163482886036328
594346,0.8819799278229254
594347,0.8608456869462996
594348,0.8656615307584944
594349,0.8522385802723323
594350,0.6539035304332186
594351,0.8782375207688516
594352,0.8734442149855101
594353,0.6859207325100624
594354,0.031817129475097926
594355,0.8507121114992415
594356,0.8325432433274391
594357,0.8504294144920451
594358,0.18496038916027735
594359,0.8699432556698962
594360,0.018336320709774787
594361,0.1771545045846408
594362,0.020904137909178798
594363,0.8613829690471082
594364,0.8817612772801252
594365,0.8843921833006102
594366,0.7668764870434032
594367,0.8110543757430551
594368,0.718334980307626
594369,0.7204069773801945
594370,0.23640559019763321
594371,0.8700765314129326
594372,0.8602291326557475
594373,0.6695344369798301
594374,0.8344136068457978
594375,0.029538233661424988
594376,0.8376987275470434
594377,0.8390409008258091
594378,0.824040413385202
594379,0.7594284375655075
594380,0.8780482197111243
594381,0.8319292789490548
594382,0.8059353096001847
594383,0.16822506734013826
594384,0.7927858305582333
594385,0.8577574395441211
594386,0.01542727949595137
594387,0.8315270945414281
594388,0.8104329622829459
594389,0.8555028407854521
594390,0.8763429606675296
594391,0.8599345544490563
594392,0.8674988013062048
594393,0.883124924452904
594394,0.8606952960142483
594395,0.023606238337506302
594396,0.8789725374686516
594397,0.8842496372264801
594398,0.8529596653135533
594399,0.8573659405166018
594400,0.8623360159113961
594401,0.8637446135785742
594402,0.015575205399019841
594403,0.8736911429768819
594404,0.02299608310041393
594405,0.7039163762529429
594406,0.8642080435916119
594407,0.6816688169304849
594408,0.7127766683222313
594409,0.8171660189230666
594410,0.18486681763909954
594411,0.8787325368471557
594412,0.8674704771853934
594413,0.8539607561501127
594414,0.1420285537726202
594415,0.8830740325345227
594416,0.5266251505947402
594417,0.5412908654153686
594418,0.8179958177716209
594419,0.016257974213046714
594420,0.8819573780535027
594421,0.7214017741246691
594422,0.11617414010411066
594423,0.8371731637681086
594424,0.538964456646455
594425,0.8344529428381142
594426,0.8580744444767837
594427,0.8624974990858238
594428,0.8340658180856381
594429,0.7710193263668647
594430,0.8355038131748851
594431,0.8349553995429287
594432,0.8606283154729267
594433,0.8767057985749578
594434,0.8750353121101236
594435,0.7550313203792137
594436,0.8852555648343419
594437,0.8465933591104289
594438,0.3419934258224898
594439,0.8856222736072689
594440,0.8845313640903589
594441,0.8743041395745685
594442,0.018066765559728814
594443,0.7312358240370449
594444,0.8551171798740026
594445,0.7661569817402454
594446,0.8674671991757309
594447,0.8840537643009508
594448,0.7349348903164834
594449,0.750881667346673
594450,0.8679411699121056
594451,0.816649481071221
594452,0.8096680649543008
594453,0.8625552785830882
594454,0.8719207963068765
594455,0.6409270433427031
594456,0.8351472455845739
594457,0.8652832964045143
594458,0.7762523094951189
594459,0.8593048126958903
594460,0.022974519127618102
594461,0.8852847097786031
594462,0.8717100874374781
594463,0.8722613255300518
594464,0.8229131899624067
594465,0.8435554364358493
594466,0.8412023700946291
594467,0.7993095597944606
594468,0.8358940262545385
594469,0.8714221547522578
594470,0.39281815744435633
594471,0.7276205825266349
594472,0.6770015318632358
