id,loan_paid_back
593994,0.8765639065239359
593995,0.8996962953554918
593996,0.36913088387918536
593997,0.8577684787687272
593998,0.8989065676601007
593999,0.9014203265799678
594000,0.9065213858252843
594001,0.9055238482562935
594002,0.8883058744267591
594003,0.0146722283980029
594004,0.06041034500218405
594005,0.9129316403341978
594006,0.7551391776686183
594007,0.0371959286370635
594008,0.9054360495144529
594009,0.7037874926828765
594010,0.9147961891715586
594011,0.7347480622042464
594012,0.9086855910438413
594013,0.8846319579680515
594014,0.39977181488213154
594015,0.9123379733262433
594016,0.8777723088802225
594017,0.8475783561102996
594018,0.8549289923162798
594019,0.0267211793432515
594020,0.6945734948026874
594021,0.23725773254252625
594022,0.9048324137508387
594023,0.022571008702930252
594024,0.901227826244454
594025,0.8879232431711326
594026,0.913328272425155
594027,0.7114001565665833
594028,0.8581654047902669
594029,0.4115036083194899
594030,0.8791937514637663
594031,0.5602652434050723
594032,0.8349887846023027
594033,0.8817169712948147
594034,0.881911758462137
594035,0.2639483537225667
594036,0.8305622785567877
594037,0.8927699985803388
594038,0.9169432409279006
594039,0.8279018561312517
594040,0.7988146211904779
594041,0.9177058446268436
594042,0.08885672054175195
594043,0.8378748035403072
594044,0.8526927917068441
594045,0.9186276109948239
594046,0.9200130662219179
594047,0.8794678186952823
594048,0.8242286905814464
594049,0.23864575471312816
594050,0.9093773891378655
594051,0.8660558611461641
594052,0.7218993061482049
594053,0.8627278750752894
594054,0.6787192396819752
594055,0.9188567182291185
594056,0.7439189948600307
594057,0.9107812532266777
594058,0.8978163479629678
594059,0.9085351388975961
594060,0.9125781062629448
594061,0.0215797614418234
594062,0.0367882290198463
594063,0.7978995528473464
594064,0.798213826928765
594065,0.9196442579401001
594066,0.825742586902982
594067,0.01561914236731745
594068,0.27847655586825026
594069,0.8527276033156441
594070,0.8573619272472108
594071,0.8463890974450357
594072,0.9144303614779936
594073,0.8174659965597296
594074,0.8206496786763486
594075,0.8945264548408787
594076,0.11231841432322204
594077,0.8660952643744302
594078,0.7349781802049002
594079,0.8905374061907155
594080,0.9185597998064838
594081,0.154756532087579
594082,0.8356645547172404
594083,0.9052816783568634
594084,0.22277545463393916
594085,0.8585566702937585
594086,0.02083283433594245
594087,0.9003916050104475
594088,0.08481740058660635
594089,0.7904773800023834
594090,0.8930256851170875
594091,0.7859953325735162
594092,0.399570631371139
594093,0.8858372878599053
594094,0.23713843915937574
594095,0.8554182905827379
594096,0.0147344944385716
594097,0.8783238883907927
594098,0.7571207570656799
594099,0.895042346406949
594100,0.845030949701985
594101,0.8861633154798803
594102,0.31479715485341964
594103,0.8334743291916886
594104,0.9026317438097631
594105,0.8966927784794978
594106,0.8944435623720066
594107,0.8500949619386606
594108,0.8734385140967758
594109,0.9113718824118437
594110,0.9062430088538189
594111,0.6910227050820039
594112,0.8367911673551858
594113,0.7972247610867398
594114,0.9040786003726422
594115,0.02985630341593535
594116,0.8123846375917655
594117,0.015433432592162299
594118,0.040533582249600505
594119,0.775709541540235
594120,0.9043222742387211
594121,0.8680435423123516
594122,0.9156859082141384
594123,0.9019199153264363
594124,0.8884055670151061
594125,0.44835319641221005
594126,0.05348596997502015
594127,0.7087531293692806
594128,0.02671689904893995
594129,0.9098324642423887
594130,0.901537153647262
594131,0.38080719866822194
594132,0.9189517413729281
594133,0.8918351066772381
594134,0.8360646142542152
594135,0.019784298586687697
594136,0.9097274019417655
594137,0.8693469310293682
594138,0.8653087876290726
594139,0.8663420938713535
594140,0.9004156129036862
594141,0.9033742320161824
594142,0.8327448947227224
594143,0.8854908031965623
594144,0.6723759620139274
594145,0.9121104610534225
594146,0.9150589627137473
594147,0.8997312258947805
594148,0.8544172310671743
594149,0.37813624178610766
594150,0.9125204026735043
594151,0.8855378753052845
594152,0.9184183425477321
594153,0.9102329088182987
594154,0.8586028201347853
594155,0.0337845997027178
594156,0.6662623320732823
594157,0.6601247287432421
594158,0.8765165133887802
594159,0.8818574349917516
594160,0.8221969233324835
594161,0.9158128681470621
594162,0.9164126143003043
594163,0.89675862152307
594164,0.4170072353594252
594165,0.0139424134666086
594166,0.9113479881536073
594167,0.9104326258669744
594168,0.8462333125926844
594169,0.831579657464409
594170,0.9037701717749473
594171,0.8627927015431176
594172,0.0135645418337746
594173,0.02117764568196475
594174,0.9075331075684865
594175,0.1024368257452779
594176,0.897411596926297
594177,0.8141003813208829
594178,0.722377536615256
594179,0.734023896040767
594180,0.8586511736562111
594181,0.7899473931206606
594182,0.8795838469108969
594183,0.0171602587432614
594184,0.8991587487980706
594185,0.8983772533212346
594186,0.8853940266049294
594187,0.01939435054102205
594188,0.9022519335990884
594189,0.9190828279148467
594190,0.35586786027556255
594191,0.9112771873648698
594192,0.9028754456784228
594193,0.8345893136306766
594194,0.6449661479022037
594195,0.8910301310121402
594196,0.8349398945839122
594197,0.625885301920567
594198,0.8732671661825957
594199,0.9080339563621533
594200,0.9114617165736877
594201,0.901162700626237
594202,0.0254139564657456
594203,0.9177856625695243
594204,0.8826196404175064
594205,0.7509858158016111
594206,0.8625847180461763
594207,0.10512385080876624
594208,0.032804931191018905
594209,0.8903818344045513
594210,0.9096475113596783
594211,0.8276360706707693
594212,0.9146912563047602
594213,0.0388316017758873
594214,0.8626796655112334
594215,0.868563300059618
594216,0.9131039362104293
594217,0.8752714148001233
594218,0.6772012043442557
594219,0.905422809759394
594220,0.9059897221195397
