id,loan_paid_back
593994,0.9411303245395463
593995,0.9661826856718123
593996,0.397034120603117
593997,0.9218411767772976
593998,0.9651703416715425
593999,0.967902930047804
594000,0.9731542412763547
594001,0.9723120582207985
594002,0.9537031926687891
594003,0.014979385157905081
594004,0.06404782515228759
594005,0.980073262808439
594006,0.8160731101959812
594007,0.03900772296464618
594008,0.9720180836280535
594009,0.7599047592904866
594010,0.9820096579984213
594011,0.7921265335322921
594012,0.9755241370146128
594013,0.9499893782600642
594014,0.4369326898598924
594015,0.9792469743530129
594016,0.942350643312421
594017,0.9107162462160447
594018,0.9183627885431769
594019,0.02767789926051961
594020,0.7500911863889406
594021,0.2585052495771831
594022,0.9713684226472591
594023,0.023283261797603438
594024,0.9676122622613106
594025,0.9536655480068061
594026,0.9804135032206307
594027,0.7669953799776122
594028,0.9222604551987874
594029,0.4406966069239527
594030,0.9439193492913033
594031,0.6070800726317176
594032,0.8980624488216546
594033,0.9470476687673838
594034,0.9470964715643893
594035,0.2831606429163983
594036,0.8924078225175194
594037,0.9585474449537161
594038,0.9842356122607846
594039,0.8909467599090386
594040,0.8590179931476586
594041,0.9850301000687466
594042,0.09542999707997162
594043,0.900528221408184
594044,0.9160671569027755
594045,0.986013197993902
594046,0.9874983438799191
594047,0.9446742834452548
594048,0.8866216945052798
594049,0.2593115070892202
594050,0.9761986670876619
594051,0.929721756784407
594052,0.7794132990640218
594053,0.9267552970305056
594054,0.7320442958956307
594055,0.9862686709512978
594056,0.8011443053128786
594057,0.9776532550332242
594058,0.9639750830225967
594059,0.9753696111838683
594060,0.9795645219668854
594061,0.022261232540106462
594062,0.03849755031609619
594063,0.8587906188060067
594064,0.8590357690236669
594065,0.9871064939281513
594066,0.8877856149570972
594067,0.015970035008052424
594068,0.2966929827456425
594069,0.9163003277014876
594070,0.9212336035088547
594071,0.9096439366912732
594072,0.9816515319720993
594073,0.8792876933687144
594074,0.8817612543672106
594075,0.9604591580164452
594076,0.11967835962518247
594077,0.9304293355223991
594078,0.7915151938538851
594079,0.9561353661551164
594080,0.9859357408495344
594081,0.16618048878034966
594082,0.8975988927015532
594083,0.9717239778254564
594084,0.2381773857846723
594085,0.9224755726981713
594086,0.021482074156104425
594087,0.9666903177315221
594088,0.09025952910770237
594089,0.8500565708948165
594090,0.9586482945236334
594091,0.8454804037632387
594092,0.4311436009245953
594093,0.951014177876008
594094,0.2542822415597904
594095,0.9192716230215543
594096,0.01503851569554796
594097,0.9433214260660836
594098,0.8150019400660572
594099,0.9610157361233151
594100,0.9078379819835934
594101,0.9514722244753024
594102,0.33721786923379776
594103,0.8956324496372966
594104,0.9688428864400873
594105,0.9629966987161762
594106,0.9602316429930573
594107,0.9137146547864532
594108,0.9379906816576655
594109,0.9784104872977866
594110,0.9728748148350528
594111,0.745900179412749
594112,0.8996633900630082
594113,0.8569039941625596
594114,0.9706907086389398
594115,0.031081464371335445
594116,0.8742318016603383
594117,0.015784086120129978
594118,0.04226390072036984
594119,0.8357453661280877
594120,0.970830365972916
594121,0.9317388989287243
594122,0.9829674112638939
594123,0.9681563499827368
594124,0.9537989072794341
594125,0.49028756572852983
594126,0.056011626664351034
594127,0.7643387940566055
594128,0.027686671216953573
594129,0.9767190453581811
594130,0.9679559575357546
594131,0.409320668997156
594132,0.9863929570300949
594133,0.9576763987073577
594134,0.8987589478932136
594135,0.02034199576234256
594136,0.9765615504987251
594137,0.9341930227723123
594138,0.9293273076162732
594139,0.9310048224466618
594140,0.9665567655015534
594141,0.9697502754467511
594142,0.8947143279705283
594143,0.950658165736465
594144,0.7271545821405037
594145,0.9790299554286976
594146,0.9821869212192855
594147,0.9659421278932925
594148,0.9180604645308821
594149,0.40648638988582836
594150,0.9795465565884951
594151,0.9509369468671993
594152,0.9857900480350412
594153,0.9771626224170052
594154,0.9225262271845563
594155,0.03542115726438092
594156,0.7185415012006912
594157,0.7123675529186195
594158,0.9413137179214415
594159,0.947341860408429
594160,0.8836441908192125
594161,0.9830005695988133
594162,0.983607946028393
594163,0.9629061109736352
594164,0.44690740588701416
594165,0.01421741779062111
594166,0.9782401589539248
594167,0.9773051337093326
594168,0.9089051419707547
594169,0.8937546549618121
594170,0.9702970875083485
594171,0.9265515967071352
594172,0.013826425816075991
594173,0.021813493176757015
594174,0.9741046766421126
594175,0.10999347895031635
594176,0.963428757030982
594177,0.8768906511175194
594178,0.7774290741569055
594179,0.7916210515007573
594180,0.9232334561849248
594181,0.8497067244688383
594182,0.9438870044713065
594183,0.01759059376856571
594184,0.9653283877573985
594185,0.9646253641587418
594186,0.9509950302513257
594187,0.019982974073207798
594188,0.9688135149072157
594189,0.986490219790625
594190,0.38301361628017916
594191,0.9782192266482916
594192,0.9692962122034967
594193,0.896707287465478
594194,0.6952153727214523
594195,0.9562066257698755
594196,0.8975376456174196
594197,0.678802805482748
594198,0.9373732082563506
594199,0.9747011655603808
